,playerID,name,team,salary,position
428,65661,이종석,KIA 타이거즈,2900.0,투수(우투우타)
429,65665,이준영,KIA 타이거즈,4000.0,투수(좌투좌타)
430,65696,김명찬,KIA 타이거즈,3500.0,투수(좌투좌타)
431,65705,박준범,한화 이글스,2700.0,포수(우투우타)
432,65707,주현상,한화 이글스,3300.0,투수(우투우타)
433,65764,김민우,한화 이글스,4200.0,투수(우투우타)
434,65769,김범수,한화 이글스,6500.0,투수(좌투좌타)
435,65801,이재관,SK 와이번스,2700.0,투수(좌투좌타)
436,65827,조한욱,KT 위즈,2800.0,투수(우투우타)
437,65844,박세웅,삼성 라이온즈,2700.0,투수(좌투좌타)
438,65869,이현석,SK 와이번스,3000.0,포수(우투우타)
439,65897,신동민,SK 와이번스,2800.0,투수(우투좌타)
440,65898,김웅빈,키움 히어로즈,3700.0,내야수(우투좌타)
441,65901,문석종,NC 다이노스,2700.0,투수(우투우타)
442,65905,최승민,NC 다이노스,3000.0,외야수(우투좌타)
443,65909,송동욱,NC 다이노스,2700.0,포수(우투우타)
444,65933,구창모,NC 다이노스,18000.0,투수(좌투좌타)
445,65937,이호중,NC 다이노스,2700.0,투수(우투우타)
446,65949,류진욱,NC 다이노스,2700.0,투수(우투우타)
447,65964,이우석,상무 ,3000.0,투수(우투우타)
448,66005,임지한,KT 위즈,2900.0,외야수(우투우타)
449,66018,김선기,키움 히어로즈,4200.0,투수(우투우타)
450,66039,한승지,KT 위즈,2700.0,투수(우투우타)
451,66047,박세진,KT 위즈,3300.0,투수(좌투좌타)
452,66052,남태혁,SK 와이번스,3000.0,내야수(우투우타)
453,66064,김태오,상무 ,3300.0,투수(좌투좌타)
454,66069,장현우,KT 위즈,2700.0,투수(우투우타)
455,66103,천원석,LG 트윈스,2700.0,투수(좌투좌타)
456,66108,홍창기,LG 트윈스,3800.0,외야수(우투좌타)
457,66109,이동규,LG 트윈스,2700.0,내야수(우투좌타)
458,66113,김호은,LG 트윈스,2700.0,내야수(우투좌타)
459,66145,김대현,LG 트윈스,12000.0,투수(우투우타)
460,66162,김주성,LG 트윈스,2900.0,내야수(우투우타)
461,66201,고봉재,두산 베어스,3300.0,투수(우언우타)
462,66202,신창희,두산 베어스,2700.0,포수(우투우타)
463,66203,서예일,두산 베어스,3200.0,내야수(우투우타)
464,66209,조수행,두산 베어스,4500.0,외야수(우투좌타)
465,66291,이영하,두산 베어스,27000.0,투수(우투우타)
466,66305,박승주,키움 히어로즈,2700.0,투수(우투우타)
467,66354,주효상,키움 히어로즈,4000.0,포수(우투좌타)
468,66398,이찬석,고양 히어로즈,2700.0,투수(우투우타)
469,66406,안주형,삼성 라이온즈,3300.0,내야수(우투좌타)
470,66409,이성규,삼성 라이온즈,4300.0,내야수(우투우타)
471,66410,김결의,삼성 라이온즈,2800.0,포수(우투우타)
472,66451,최충연,삼성 라이온즈,9000.0,투수(우투우타)
473,66462,김성훈,KT 위즈,7000.0,내야수(우투좌타)
474,66492,김승현,상무 ,5500.0,투수(우투우타)
475,66493,임대한,삼성 라이온즈,4000.0,투수(우투좌타)
476,66556,박종무,롯데 자이언츠,2700.0,투수(우투우타)
477,66557,한승혁,롯데 자이언츠,2700.0,투수(좌투좌타)
478,66569,김남길,롯데 자이언츠,2700.0,투수(좌투좌타)
479,66606,최원준,KIA 타이거즈,7000.0,내야수(우투좌타)
480,66609,전상현,KIA 타이거즈,7600.0,투수(우투우타)
481,66614,김규성,KIA 타이거즈,2900.0,내야수(우투좌타)
482,66615,류승현,상무 ,3600.0,내야수(우투좌타)
483,66630,김현준,KIA 타이거즈,2900.0,투수(우투우타)
484,66657,이진영,KIA 타이거즈,3400.0,외야수(우투우타)
485,66660,남재현,KIA 타이거즈,3100.0,투수(우투좌타)
486,66663,서덕원,KIA 타이거즈,2800.0,투수(우투우타)
487,66702,이동훈,한화 이글스,3300.0,외야수(좌투좌타)
488,66705,권용우,한화 이글스,2700.0,투수(우투우타)
489,66706,장진혁,한화 이글스,5800.0,외야수(우투좌타)
490,66707,박상언,한화 이글스,2800.0,포수(우투우타)
491,66710,강상원,한화 이글스,3000.0,외야수(우투좌타)
492,66749,김주현,롯데 자이언츠,3000.0,내야수(좌투좌타)
493,66801,김찬호,SK 와이번스,2900.0,투수(우투우타)
494,66803,김민재,SK 와이번스,2700.0,내야수(우투우타)
495,66807,최수빈,SK 와이번스,2700.0,내야수(우투좌타)
496,66838,김동엽,삼성 라이온즈,13500.0,외야수(우투우타)
497,66858,정동윤,SK 와이번스,2700.0,투수(우투좌타)
498,66859,김주한,SK 와이번스,4500.0,투수(우언우타)
499,66864,안상현,상무 ,3000.0,내야수(우투우타)
500,66917,김찬형,NC 다이노스,5800.0,내야수(우투우타)
501,66920,최성영,NC 다이노스,9500.0,투수(좌투좌타)
502,66928,박준영,NC 다이노스,2700.0,내야수(우투우타)
503,66943,김준현,NC 다이노스,2700.0,투수(좌투좌타)
504,66960,정수민,SK 와이번스,4200.0,투수(우투우타)
505,66965,도태훈,NC 다이노스,3200.0,내야수(우투좌타)
506,66968,이재율,NC 다이노스,3000.0,외야수(좌투좌타)
507,66990,임서준,NC 다이노스,2900.0,투수(우투우타)
508,66996,문성용,NC 다이노스,2700.0,포수(우투우타)
509,67005,홍현빈,KT 위즈,2900.0,외야수(우투좌타)
510,67008,이대은,KT 위즈,10000.0,투수(우투좌타)
511,67016,김종성,KT 위즈,2800.0,외야수(좌투좌타)
512,67025,로하스,KT 위즈,88000.0,외야수(우투양타)
513,67045,조병욱,KT 위즈,2700.0,투수(우투우타)
514,67048,이정현,KT 위즈,3300.0,투수(우투우타)
515,67049,한대겸,KT 위즈,2700.0,투수(좌투좌타)
516,67063,문상인,KT 위즈,2800.0,포수(우투우타)
517,67066,이종혁,KT 위즈,3400.0,투수(우투우타)
518,67092,이재근,KT 위즈,2900.0,내야수(우투좌타)
519,67094,김민섭,KT 위즈,2800.0,외야수(우투좌타)
520,67096,이구름,KT 위즈,2700.0,투수(좌투좌타)
521,67116,오석주,LG 트윈스,3000.0,투수(우투우타)
522,67119,고우석,LG 트윈스,22000.0,투수(우투우타)
523,67164,이찬혁,LG 트윈스,2700.0,투수(우투우타)
524,67168,박부성,LG 트윈스,2700.0,내야수(우투좌타)
525,67201,신민철,두산 베어스,2700.0,포수(우투우타)
526,67207,이유찬,두산 베어스,3200.0,내야수(우투우타)
527,67209,안준,두산 베어스,2700.0,내야수(우투우타)
528,67246,김명신,두산 베어스,5200.0,투수(우투우타)
529,67259,문대원,두산 베어스,2700.0,투수(우투우타)
530,67260,지윤,두산 베어스,2800.0,투수(우투우타)
531,67263,최원준,두산 베어스,5900.0,투수(우언우타)
532,67264,박성환,두산 베어스,2700.0,투수(좌투좌타)
533,67265,백민규,두산 베어스,2700.0,내야수(우투우타)
534,67266,박치국,두산 베어스,8000.0,투수(우언우타)
535,67269,전태준,두산 베어스,2700.0,투수(우투좌타)
536,67304,김혜성,키움 히어로즈,10000.0,내야수(우투좌타)
537,67313,브리검,키움 히어로즈,88000.0,투수(우투우타)
538,67341,이정후,키움 히어로즈,39000.0,외야수(우투좌타)
539,67360,오윤성,키움 히어로즈,2900.0,투수(우투우타)
540,67365,양기현,키움 히어로즈,2700.0,투수(우투우타)
541,67391,김재웅,키움 히어로즈,2700.0,투수(좌투좌타)
542,67421,최지광,삼성 라이온즈,8000.0,투수(우투우타)
543,67443,장지훈,삼성 라이온즈,3000.0,투수(우투우타)
544,67449,김성윤,삼성 라이온즈,2900.0,외야수(좌투좌타)
545,67467,김시현,삼성 라이온즈,3700.0,투수(우투우타)
546,67504,김민수,롯데 자이언츠,3000.0,내야수(우투우타)
547,67539,나균안,롯데 자이언츠,4300.0,투수(우투우타)
548,67563,홍지훈,롯데 자이언츠,2700.0,내야수(우투우타)
549,67588,윤성빈,롯데 자이언츠,2800.0,투수(우투우타)
550,67591,강동호,롯데 자이언츠,5100.0,투수(우투우타)
551,67603,이승호,키움 히어로즈,8500.0,투수(좌투좌타)
552,67604,강이준,상무 ,2800.0,투수(우투우타)
553,67609,박정우,KIA 타이거즈,2800.0,외야수(좌투좌타)
554,67611,최승주,KIA 타이거즈,2800.0,내야수(우투좌타)
555,67644,이정훈,KIA 타이거즈,3000.0,포수(우투좌타)
556,67646,박진태,KIA 타이거즈,6000.0,투수(우투우타)
557,67703,박상원,한화 이글스,11000.0,투수(우투우타)
558,67711,김기탁,한화 이글스,2700.0,투수(좌투좌타)
559,67737,김진영,한화 이글스,3200.0,투수(우투우타)
560,67768,김병현,한화 이글스,2700.0,투수(좌투좌타)
561,67828,김성민,키움 히어로즈,9700.0,투수(좌투좌타)
562,67863,이원준,SK 와이번스,3200.0,투수(우투우타)
563,67872,로맥,SK 와이번스,99000.00000000001,내야수(우투우타)
564,67893,박성한,SK 와이번스,2700.0,내야수(우투좌타)
565,67894,권기영,두산 베어스,2700.0,포수(우투우타)
566,67900,김민수,NC 다이노스,2700.0,내야수(우투우타)
567,67901,김호민,NC 다이노스,2700.0,투수(우투우타)
568,67944,신진호,NC 다이노스,2800.0,투수(우투우타)
569,67954,김진호,NC 다이노스,2700.0,투수(우투우타)
570,67956,김태현,NC 다이노스,2700.0,투수(좌투좌타)
571,67962,소이현,NC 다이노스,2700.0,투수(우투우타)
572,67989,김영중,NC 다이노스,2700.0,투수(우투우타)
573,67991,권법수,NC 다이노스,2700.0,외야수(우투우타)
574,67993,이재용,NC 다이노스,2700.0,포수(우투우타)
575,68003,박준혁,KT 위즈,2900.0,외야수(우투우타)
576,68036,최건,KT 위즈,2900.0,투수(우투우타)
577,68043,김민,KT 위즈,7500.0,투수(우투우타)
578,68050,강백호,KT 위즈,21000.0,외야수(우투좌타)
579,68089,조대현,KT 위즈,2700.0,포수(우투우타)
580,68093,윤강찬,KT 위즈,2700.0,투수(우투우타)
581,68096,백선기,KT 위즈,2700.0,외야수(좌투좌타)
582,68106,이재원,LG 트윈스,2700.0,외야수(우투우타)
583,68117,최우혁,LG 트윈스,2700.0,외야수(우투우타)
584,68135,윌슨,LG 트윈스,121000.00000000001,투수(우투우타)
585,68200,김민규,두산 베어스,2900.0,투수(우투좌타)
586,68201,박성모,두산 베어스,2700.0,투수(좌투좌타)
587,68204,권민석,두산 베어스,2700.0,내야수(우투우타)
588,68207,배창현,두산 베어스,2700.0,투수(좌투좌타)
589,68209,정우석,두산 베어스,2700.0,투수(우투우타)
590,68211,이승민,두산 베어스,2700.0,포수(우투우타)
591,68220,곽빈,두산 베어스,3500.0,투수(우투우타)
592,68249,박신지,두산 베어스,3100.0,투수(우투우타)
593,68269,김호준,두산 베어스,2700.0,투수(좌투좌타)
594,68301,이재승,고양 히어로즈,2700.0,투수(우투우타)
595,68302,배현호,키움 히어로즈,2700.0,포수(우투우타)
596,68304,정동욱,고양 히어로즈,2700.0,포수(우투우타)
597,68305,변상권,키움 히어로즈,2700.0,외야수(우투좌타)
598,68330,예진원,상무 ,2700.0,외야수(좌투좌타)
599,68341,안우진,키움 히어로즈,4800.0,투수(우투우타)
600,68346,김수환,키움 히어로즈,2700.0,내야수(우투우타)
601,68362,추재현,롯데 자이언츠,2700.0,외야수(좌투좌타)
602,68391,신효승,고양 히어로즈,2700.0,투수(좌투좌타)
603,68403,김윤수,삼성 라이온즈,3700.0,투수(우투우타)
604,68406,박용민,삼성 라이온즈,3100.0,투수(우투우타)
605,68407,공민규,삼성 라이온즈,4000.0,내야수(우투좌타)
606,68409,맹성주,삼성 라이온즈,2900.0,투수(우언우타)
607,68413,안도원,삼성 라이온즈,2900.0,투수(좌투좌타)
608,68414,채상준,삼성 라이온즈,2700.0,포수(우투우타)
609,68415,양창섭,삼성 라이온즈,5000.0,투수(우투우타)
610,68419,최채흥,삼성 라이온즈,7500.0,투수(좌투좌타)
611,68453,김용하,삼성 라이온즈,2800.0,투수(우언우타)
612,68463,윤정빈,삼성 라이온즈,2900.0,외야수(우투좌타)
613,68466,이태훈,삼성 라이온즈,2700.0,외야수(우투우타)
614,68501,최하늘,롯데 자이언츠,2700.0,투수(우언우타)
615,68507,장두성,롯데 자이언츠,2700.0,외야수(우투좌타)
616,68518,정보근,롯데 자이언츠,2900.0,포수(우투우타)
617,68525,한동희,롯데 자이언츠,4700.0,내야수(우투우타)
618,68529,이승헌,롯데 자이언츠,2700.0,투수(우투우타)
619,68556,정성종,상무 ,3700.0,투수(우투좌타)
620,68592,김현,롯데 자이언츠,2700.0,투수(우투우타)
621,68616,김승범,KIA 타이거즈,2800.0,투수(우투우타)
622,68617,백미카엘,KIA 타이거즈,2700.0,투수(좌투좌타)
623,68639,하준영,KIA 타이거즈,6500.0,투수(좌투좌타)
624,68646,한준수,KIA 타이거즈,2900.0,포수(우투좌타)
625,68659,김유신,상무 ,2700.0,투수(좌투좌타)
626,68669,이원빈,KIA 타이거즈,2700.0,내야수(우투우타)
627,68701,김진욱,한화 이글스,2900.0,투수(우투우타)
628,68703,박주홍,한화 이글스,3500.0,투수(좌투좌타)
629,68709,정문근,한화 이글스,2700.0,외야수(우투우타)
630,68730,호잉,한화 이글스,60500.00000000001,외야수(우투좌타)
631,68743,정은원,한화 이글스,12000.0,내야수(우투좌타)
632,68797,이승관,한화 이글스,2700.0,투수(좌투좌타)
633,68804,이희재,SK 와이번스,2700.0,투수(우투우타)
634,68830,김정우,SK 와이번스,3000.0,투수(우투우타)
635,68848,조성훈,상무 ,2700.0,투수(우투우타)
636,68856,최민준,SK 와이번스,2700.0,투수(우투우타)
637,68868,최준우,SK 와이번스,3100.0,내야수(우투좌타)
638,68869,전경원,SK 와이번스,3200.0,포수(우투우타)
639,68900,김영규,NC 다이노스,6300.0,투수(좌투좌타)
640,68902,신민혁,NC 다이노스,2700.0,투수(우투우타)
641,68904,오영수,NC 다이노스,2900.0,내야수(우투좌타)
642,68905,이도현,NC 다이노스,2700.0,투수(우투우타)
643,68906,김철호,NC 다이노스,3000.0,내야수(우투좌타)
644,68908,김재균,상무 ,2900.0,투수(좌투좌타)
645,68910,이승헌,NC 다이노스,2700.0,투수(좌투좌타)
646,68912,김형준,NC 다이노스,5000.0,포수(우투우타)
647,69032,쿠에바스,KT 위즈,66000.0,투수(우투양타)
648,69035,이정훈,KT 위즈,2700.0,투수(좌투좌타)
649,69041,손동현,KT 위즈,4500.0,투수(우투좌타)
650,69045,알칸타라,두산 베어스,49500.00000000001,투수(우투우타)
651,69047,전용주,KT 위즈,2800.0,투수(좌투좌타)
652,69054,이상동,KT 위즈,2900.0,투수(우투우타)
653,69055,고성민,KT 위즈,2700.0,포수(우투우타)
654,69056,박민석,KT 위즈,2900.0,내야수(우투우타)
655,69064,강민성,KT 위즈,2800.0,내야수(우투우타)
656,69068,이선우,KT 위즈,2900.0,투수(우투우타)
657,69093,지강혁,KT 위즈,2700.0,내야수(우투좌타)
658,69096,박준호,KT 위즈,2700.0,투수(좌투좌타)
659,69098,김성훈,KT 위즈,2900.0,투수(우투우타)
660,69100,구본혁,LG 트윈스,4000.0,내야수(우투우타)
661,69102,문보경,LG 트윈스,2700.0,내야수(우투좌타)
662,69103,켈리,LG 트윈스,99000.00000000001,투수(우투우타)
663,69104,남호,LG 트윈스,2700.0,투수(좌투좌타)
664,69105,김성진,LG 트윈스,2700.0,포수(우투우타)
665,69111,한선태,LG 트윈스,3200.0,투수(우언우타)
666,69113,임준형,LG 트윈스,2700.0,투수(좌투좌타)
667,69134,이정용,LG 트윈스,2700.0,투수(우투우타)
668,69158,강정현,상무 ,2700.0,투수(우투우타)
669,69159,정우영,LG 트윈스,8000.0,투수(우언우타)
670,69168,이상영,LG 트윈스,3000.0,투수(좌투좌타)
671,69203,송승환,두산 베어스,2800.0,내야수(우투우타)
672,69204,전창민,두산 베어스,2700.0,투수(우투우타)
673,69205,이교훈,두산 베어스,2700.0,투수(좌투좌타)
674,69206,이민혁,두산 베어스,2700.0,투수(우투우타)
675,69207,김태근,두산 베어스,2800.0,외야수(우투우타)
676,69208,정현욱,두산 베어스,2700.0,투수(우투좌타)
677,69209,페르난데스,두산 베어스,44000.0,내야수(우투좌타)
678,69210,김문수,두산 베어스,2700.0,내야수(우투우타)
679,69211,전형근,두산 베어스,2700.0,투수(우투우타)
680,69212,추종민,두산 베어스,2700.0,투수(우투우타)
681,69213,윤산흠,두산 베어스,2700.0,투수(우투우타)
682,69214,최지원,두산 베어스,2700.0,외야수(우투우타)
683,69238,김대한,두산 베어스,2800.0,외야수(우투우타)
684,69305,정현민,고양 히어로즈,2700.0,내야수(우투우타)
685,69306,김주형,키움 히어로즈,2700.0,내야수(우투우타)
686,69328,박주성,키움 히어로즈,2700.0,투수(우투우타)
687,69332,주성원,키움 히어로즈,2700.0,포수(우투우타)
688,69343,요키시,키움 히어로즈,60500.00000000001,투수(좌투우타)
689,69360,조영건,키움 히어로즈,2700.0,투수(우투우타)
690,69363,박준형,고양 히어로즈,2700.0,포수(우투우타)
691,69366,이명기,고양 히어로즈,2700.0,내야수(우투우타)
692,69367,김인범,고양 히어로즈,2700.0,투수(우투우타)
693,69391,조범준,고양 히어로즈,2700.0,투수(우투우타)
694,69393,김신회,키움 히어로즈,2700.0,외야수(좌투좌타)
695,69394,김준연,고양 히어로즈,2700.0,내야수(우투우타)
696,69399,윤정현,키움 히어로즈,2700.0,투수(좌투좌타)
697,69403,양우현,삼성 라이온즈,2700.0,내야수(우투좌타)
698,69404,김준우,삼성 라이온즈,2700.0,투수(우투우타)
699,69408,서장민,삼성 라이온즈,2800.0,투수(우투우타)
700,69416,이해승,삼성 라이온즈,2700.0,내야수(우투우타)
701,69418,박승규,삼성 라이온즈,3200.0,외야수(우투우타)
702,69439,라이블리,삼성 라이온즈,55000.00000000001,투수(우투우타)
703,69442,김도환,삼성 라이온즈,5000.0,포수(우투우타)
704,69446,원태인,삼성 라이온즈,8000.0,투수(우투우타)
705,69453,이학주,삼성 라이온즈,9000.0,내야수(우투좌타)
706,69507,박영완,롯데 자이언츠,2700.0,투수(우투좌타)
707,69508,신용수,롯데 자이언츠,2900.0,내야수(우투우타)
708,69512,조현수,롯데 자이언츠,2700.0,포수(우투우타)
709,69516,김현수,KIA 타이거즈,3000.0,투수(우투우타)
710,69517,고승민,롯데 자이언츠,3800.0,외야수(우투좌타)
711,69518,김현우,한화 이글스,2700.0,포수(우투우타)
712,69539,서준원,롯데 자이언츠,4600.0,투수(우언우타)
713,69592,김동규,롯데 자이언츠,2700.0,투수(우투우타)
714,69601,민경남,KIA 타이거즈,2700.0,내야수(우투우타)
715,69620,김기훈,KIA 타이거즈,3500.0,투수(좌투좌타)
716,69623,이태규,KIA 타이거즈,2700.0,투수(우투좌타)
717,69627,김민수,KIA 타이거즈,2700.0,외야수(우투좌타)
718,69636,오선우,KIA 타이거즈,3000.0,외야수(좌투좌타)
719,69643,홍원빈,KIA 타이거즈,2700.0,투수(우투우타)
720,69645,장지수,상무 ,2700.0,투수(우투우타)
721,69646,양승철,KIA 타이거즈,3000.0,투수(우투우타)
722,69652,터커,KIA 타이거즈,60500.00000000001,외야수(좌투좌타)
723,69702,김현민,한화 이글스,2700.0,내야수(우투우타)
724,69703,오동욱,한화 이글스,2700.0,투수(우투양타)
725,69704,김민석,한화 이글스,2700.0,투수(우투우타)
726,69705,조한민,한화 이글스,2700.0,내야수(우투우타)
727,69706,허관회,한화 이글스,2700.0,포수(우투우타)
728,69708,김관호,한화 이글스,2700.0,포수(우투우타)
729,69712,최준혁,한화 이글스,2700.0,외야수(우투우타)
730,69727,변우혁,한화 이글스,3000.0,내야수(우투우타)
731,69737,노시환,한화 이글스,3300.0,내야수(우투우타)
732,69744,서폴드,한화 이글스,99000.00000000001,투수(우투우타)
733,69745,김이환,한화 이글스,3700.0,투수(우투우타)
734,69748,채드벨,한화 이글스,66000.0,투수(좌투우타)
735,69762,박윤철,한화 이글스,3200.0,투수(우투우타)
736,69766,유장혁,한화 이글스,3200.0,외야수(우투우타)
737,69767,정이황,한화 이글스,2700.0,투수(우투우타)
738,69801,허민혁,SK 와이번스,2700.0,투수(우투우타)
739,69803,서상준,SK 와이번스,2700.0,투수(우투좌타)
740,69804,채현우,SK 와이번스,3000.0,외야수(우투우타)
741,69805,전진우,SK 와이번스,2700.0,내야수(우투우타)
742,69809,박준영,SK 와이번스,2700.0,내야수(우투우타)
743,69810,김규남,상무 ,2700.0,외야수(우투우타)
744,69813,하재훈,SK 와이번스,15000.0,투수(우투우타)
745,69825,김창평,SK 와이번스,3000.0,내야수(우투좌타)
746,69839,백승건,SK 와이번스,3400.0,투수(좌투좌타)
747,69860,김성민,SK 와이번스,2700.0,내야수(우투우타)
748,69893,최재성,SK 와이번스,2700.0,투수(우투우타)
749,69940,루친스키,NC 다이노스,110000.00000000001,투수(우투우타)
750,69962,송명기,NC 다이노스,2700.0,투수(우투우타)
751,69969,전사민,NC 다이노스,3000.0,투수(우투우타)
752,69974,배민서,NC 다이노스,3000.0,투수(우언우타)
753,69980,김범준,NC 다이노스,2700.0,외야수(우투우타)
754,69984,최재익,NC 다이노스,2700.0,투수(우투우타)
755,69991,하준수,NC 다이노스,2700.0,투수(우투우타)
756,69992,최정원,NC 다이노스,2700.0,내야수(우투좌타)
757,69994,박지한,NC 다이노스,2700.0,투수(좌투좌타)
758,69995,서호철,NC 다이노스,3000.0,내야수(우투우타)
759,69996,노시훈,NC 다이노스,2700.0,투수(우투우타)
760,70410,김주찬,KIA 타이거즈,40000.0,내야수(우투우타)
761,71184,이성우,LG 트윈스,8000.0,포수(우투우타)
762,71564,이대호,롯데 자이언츠,250000.0,내야수(우투우타)
763,71752,김태균,한화 이글스,50000.0,내야수(우투우타)
764,71837,김강민,SK 와이번스,35000.0,외야수(우투우타)
765,71842,정상호,두산 베어스,7000.0,포수(우투우타)
766,72133,박용택,LG 트윈스,80000.0,외야수(우투좌타)
767,72443,최형우,KIA 타이거즈,150000.0,외야수(우투좌타)
768,72447,권혁,두산 베어스,19000.0,투수(좌투좌타)
769,72523,고효준,롯데 자이언츠,10000.0,투수(좌투좌타)
770,73113,박경수,KT 위즈,40000.0,내야수(우투우타)
771,73117,우규민,삼성 라이온즈,70000.0,투수(우언우타)
772,73136,이성열,한화 이글스,50000.0,내야수(우투좌타)
773,73209,나주환,KIA 타이거즈,12000.0,내야수(우투우타)
774,73211,노경은,롯데 자이언츠,20000.0,투수(우투우타)
775,73248,김승회,두산 베어스,17000.0,투수(우투우타)
776,73306,지석훈,NC 다이노스,12500.0,내야수(우투우타)
777,73342,이택근,키움 히어로즈,5000.0,외야수(우투우타)
778,73738,안영명,한화 이글스,35000.0,투수(우투우타)
779,73750,윤규진,한화 이글스,17000.0,투수(우투우타)
780,73801,송은범,LG 트윈스,27000.0,투수(우투우타)
781,74163,이용규,한화 이글스,40000.0,외야수(좌투좌타)
782,74206,김재호,두산 베어스,65000.0,내야수(우투우타)
783,74215,윤석민,SK 와이번스,18000.0,내야수(우투우타)
784,74339,유한준,KT 위즈,50000.0,외야수(우투우타)
785,74359,오주원,키움 히어로즈,20000.0,투수(좌투좌타)
786,74454,윤성환,삼성 라이온즈,40000.0,투수(우투우타)
787,74465,박석민,NC 다이노스,70000.0,내야수(우투우타)
788,74513,장원준,두산 베어스,30000.0,투수(좌투좌타)
789,74540,강민호,삼성 라이온즈,125000.0,포수(우투우타)
790,74729,최진행,한화 이글스,16000.0,외야수(우투우타)
791,74731,송창식,한화 이글스,16000.0,투수(우투우타)
792,74838,윤희상,SK 와이번스,7500.0,투수(우투우타)
793,74857,정우람,한화 이글스,80000.0,투수(좌투좌타)
794,75125,박병호,키움 히어로즈,200000.0,내야수(우투우타)
795,75138,신재웅,SK 와이번스,11000.0,투수(좌투좌타)
796,75151,정의윤,SK 와이번스,30000.0,외야수(우투우타)
797,75258,금민철,KT 위즈,15000.0,투수(좌투좌타)
798,75334,오재일,두산 베어스,47000.0,내야수(좌투좌타)
799,75340,전유수,KT 위즈,10000.0,투수(우투좌타)
800,75342,이보근,KT 위즈,20000.0,투수(우투우타)
801,75421,오승환,삼성 라이온즈,120000.0,투수(우투우타)
802,75566,이원석,삼성 라이온즈,30000.0,내야수(우투우타)
803,75808,정근우,LG 트윈스,35000.0,내야수(우투우타)
804,75847,최정,SK 와이번스,120000.0,내야수(우투우타)
805,75867,김진성,NC 다이노스,16000.0,투수(우투우타)
806,76100,이병규,롯데 자이언츠,5000.0,외야수(좌투좌타)
807,76118,원종현,NC 다이노스,26000.0,투수(우언우타)
808,76158,최승준,한화 이글스,4000.0,내야수(우투우타)
809,76225,김건국,롯데 자이언츠,5400.0,투수(우투우타)
810,76232,양의지,NC 다이노스,200000.0,포수(우투우타)
811,76249,민병헌,롯데 자이언츠,125000.0,외야수(우투우타)
812,76267,최주환,두산 베어스,27000.0,내야수(우투좌타)
813,76290,김현수,LG 트윈스,130000.0,외야수(우투좌타)
814,76313,황재균,KT 위즈,120000.0,내야수(우투우타)
815,76329,이현승,두산 베어스,40000.0,투수(좌투좌타)
816,76350,김세현,SK 와이번스,12000.0,투수(우투우타)
817,76355,장원삼,롯데 자이언츠,3000.0,투수(좌투좌타)
818,76368,유재신,KIA 타이거즈,4700.0,외야수(우투우타)
819,76430,김상수,키움 히어로즈,30000.0,투수(우투우타)
820,76455,차우찬,LG 트윈스,100000.0,투수(좌투좌타)
821,76509,김문호,한화 이글스,5000.0,외야수(좌투좌타)
822,76540,배장호,롯데 자이언츠,2700.0,투수(우언우타)
823,76650,진해수,LG 트윈스,25000.0,투수(좌투좌타)
824,76720,정범모,NC 다이노스,5500.0,포수(우투우타)
825,76753,송광민,한화 이글스,25000.0,내야수(우투우타)
826,76757,유원상,KT 위즈,4000.0,투수(우투우타)
827,76802,김성현,SK 와이번스,21000.0,내야수(우투우타)
828,76812,이재원,SK 와이번스,130000.0,포수(우투우타)
829,76849,이명기,NC 다이노스,24000.0,외야수(좌투좌타)
830,76858,박희수,SK 와이번스,12000.0,투수(좌투좌타)
831,76869,김재현,SK 와이번스,5600.0,외야수(우투양타)
832,77211,이용찬,두산 베어스,42000.0,투수(우투우타)
833,77243,허도환,KT 위즈,6500.0,포수(우투우타)
834,77248,오재원,두산 베어스,30000.0,내야수(우투좌타)
835,77263,김강률,두산 베어스,15000.0,투수(우투우타)
836,77318,장시환,한화 이글스,11000.0,투수(우투우타)
837,77446,백정현,삼성 라이온즈,28000.0,투수(좌투좌타)
838,77463,채태인,SK 와이번스,10000.0,내야수(좌투좌타)
839,77532,손아섭,롯데 자이언츠,200000.0,외야수(우투좌타)
840,77563,이상화,KT 위즈,4000.0,투수(우투우타)
841,77564,김민성,LG 트윈스,40000.0,내야수(우투우타)
842,77591,송승준,롯데 자이언츠,5000.0,투수(우투우타)
843,77637,양현종,KIA 타이거즈,230000.0,투수(좌투좌타)
844,77654,이준수,KT 위즈,3800.0,포수(우투우타)
845,77927,장필준,삼성 라이온즈,21500.0,투수(우투우타)
846,78122,김태군,NC 다이노스,20000.0,포수(우투우타)
847,78135,이형종,LG 트윈스,20000.0,외야수(우투우타)
848,78148,정찬헌,LG 트윈스,13000.0,투수(우투우타)
849,78168,서건창,키움 히어로즈,35000.0,내야수(우투좌타)
850,78217,김용의,LG 트윈스,10500.0,내야수(우투좌타)
851,78224,김재환,두산 베어스,65000.0,외야수(우투좌타)
852,78247,홍상삼,KIA 타이거즈,4000.0,투수(우투좌타)
853,78288,최재훈,한화 이글스,20000.0,포수(우투우타)
854,78352,임창민,NC 다이노스,16000.0,투수(우투우타)
855,78361,전민수,LG 트윈스,5000.0,외야수(우투좌타)
856,78513,전준우,롯데 자이언츠,50000.0,내야수(우투우타)
857,78517,하준호,KT 위즈,4500.0,투수(좌투좌타)
858,78536,김대우,롯데 자이언츠,2900.0,투수(우투좌타)
859,78548,장성우,KT 위즈,13500.0,포수(우투우타)
